date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl
2021-11-15,45,0,13,0
2021-11-16,36,0,20,0
2021-11-17,46,0,13,0
2021-11-18,52,0,20,1
2021-11-19,59,1,32,0
2021-11-20,77,1,10,0
2021-11-21,76,0,7,0
2021-11-22,56,0,17,0
2021-11-23,48,0,9,1
2021-11-24,43,1,16,0
2021-11-25,52,1,35,2
2021-11-26,69,3,12,1
2021-11-27,68,4,6,1
2021-11-28,65,5,6,0
2021-11-29,47,3,6,0
2021-11-30,36,2,8,0
2021-12-01,36,1,13,1
2021-12-02,39,2,16,4
2021-12-03,46,5,32,0
2021-12-04,67,5,13,1
2021-12-05,69,5,10,3
2021-12-06,55,7,10,2
2021-12-07,43,9,16,1
2021-12-08,50,10,14,5
2021-12-09,46,13,21,1
2021-12-10,53,12,19,2
2021-12-11,59,12,12,0
2021-12-12,65,11,10,2
2021-12-13,51,8,11,0
2021-12-14,46,5,8,2
2021-12-15,35,6,9,2
2021-12-16,34,3,6,1
2021-12-17,32,3,14,5
2021-12-18,33,8,13,2
2021-12-19,43,10,16,2
2021-12-20,49,9,23,4
2021-12-21,65,12,30,1
2021-12-22,91,12,42,1
2021-12-23,126,12,54,7
2021-12-24,173,19,41,6
2021-12-25,210,23,18,8
2021-12-26,211,28,10,0
2021-12-27,176,22,20,1
2021-12-28,153,17,14,1
2021-12-29,120,13,16,2
2021-12-30,101,13,9,3
2021-12-31,83,16,9,1
2022-01-01,79,17,2,0
2022-01-02,64,16,2,0
2022-01-03,39,11,2,1
2022-01-04,23,9,5,1
2022-01-05,24,5,15,1
2022-01-06,34,5,7,3
2022-01-07,25,7,6,1
2022-01-08,27,8,6,2
2022-01-09,28,6,5,1
2022-01-10,25,6,5,2
2022-01-11,23,6,5,1
2022-01-12,23,6,4,2
2022-01-13,17,8,9,0
2022-01-14,20,7,20,4
2022-01-15,33,9,5,0
2022-01-16,33,5,7,0
2022-01-17,24,1,8,2
2022-01-18,21,2,14,2
2022-01-19,28,4,4,0
2022-01-20,24,4,10,0
2022-01-21,30,4,11,2
2022-01-22,29,4,4,0
2022-01-23,29,4,5,0
2022-01-24,26,2,11,1
2022-01-25,33,2,8,0
2022-01-26,34,2,10,0
2022-01-27,30,1,14,0
2022-01-28,29,1,13,2
2022-01-29,34,3,6,1
2022-01-30,36,4,6,0
2022-01-31,30,2,17,0
2022-02-01,34,2,2,1
2022-02-02,24,3,12,0
2022-02-03,34,1,12,1
2022-02-04,40,1,17,2
2022-02-05,45,3,15,2
2022-02-06,47,4,12,0
2022-02-07,43,3,16,0
2022-02-08,47,2,17,4
2022-02-09,58,6,21,0
2022-02-10,71,6,21,2
2022-02-11,76,8,19,1
2022-02-12,79,8,22,0
2022-02-13,88,7,20,0
2022-02-14,83,3,18,0
2022-02-15,87,3,13,0
2022-02-16,85,3,10,2
2022-02-17,73,3,18,2
2022-02-18,75,5,10,0
2022-02-19,58,5,10,0
2022-02-20,58,4,8,2
2022-02-21,42,3,17,1
2022-02-22,49,4,11,0
2022-02-23,49,4,10,1
2022-02-24,53,5,12,3
2022-02-25,50,7,23,3
2022-02-26,57,10,15,2
2022-02-27,66,10,9,0
2022-02-28,55,10,17,0
2022-03-01,54,8,18,0
2022-03-02,57,6,15,1
2022-03-03,57,6,5,1
2022-03-04,49,4,18,1
2022-03-05,52,4,10,0
2022-03-06,57,4,8,1
2022-03-07,43,5,19,1
2022-03-08,45,5,11,2
2022-03-09,50,7,10,0
2022-03-10,57,7,15,0
2022-03-11,53,7,30,2
2022-03-12,64,7,23,3
2022-03-13,76,9,9,0
2022-03-14,57,8,23,2
2022-03-15,57,7,18,1
2022-03-16,65,8,18,0
2022-03-17,65,4,23,2
2022-03-18,71,5,20,0
2022-03-19,67,4,12,2
2022-03-20,70,6,11,1
2022-03-21,52,6,18,1
2022-03-22,49,5,8,1
2022-03-23,48,6,15,1
2022-03-24,50,5,25,1
2022-03-25,65,6,28,0
2022-03-26,83,6,16,1
2022-03-27,82,6,9,1
2022-03-28,60,7,22,0
2022-03-29,57,6,16,2
2022-03-30,59,7,16,1
2022-03-31,57,7,8,0
2022-04-01,45,4,42,3
2022-04-02,74,4,13,2
2022-04-03,72,6,13,0
2022-04-04,59,5,20,1
2022-04-05,56,4,18,1
2022-04-06,57,4,7,1
2022-04-07,56,5,23,0
2022-04-08,67,4,20,0
2022-04-09,67,3,15,2
2022-04-10,74,3,22,1
2022-04-11,68,3,19,0
2022-04-12,68,2,20,2
2022-04-13,73,4,18,1
2022-04-14,73,5,19,2
2022-04-15,77,7,37,2
2022-04-16,98,9,31,3
2022-04-17,119,12,15,1
2022-04-18,118,12,9,3
2022-04-19,89,14,18,2
2022-04-20,83,12,19,0
2022-04-21,87,9,16,1
2022-04-22,75,9,20,1
2022-04-23,74,7,11,1
2022-04-24,61,5,18,1
2022-04-25,62,5,24,0
2022-04-26,71,4,13,0
2022-04-27,71,3,13,0
2022-04-28,70,2,21,0
2022-04-29,79,2,20,2
2022-04-30,85,3,9,0
2022-05-01,80,3,9,0
2022-05-02,59,3,14,4
2022-05-03,50,7,16,0
2022-05-04,59,6,17,0
2022-05-05,62,3,15,0
2022-05-06,54,3,25,1
2022-05-07,66,1,8,2
2022-05-08,64,3,11,2
2022-05-09,51,4,20,1
2022-05-10,50,4,14,1
2022-05-11,52,3,20,0
2022-05-12,59,3,22,5
2022-05-13,70,8,41,2
2022-05-14,93,10,20,0
2022-05-15,96,9,15,1
2022-05-16,83,8,14,1
2022-05-17,63,4,16,0
2022-05-18,68,4,19,2
2022-05-19,72,5,28,1
2022-05-20,83,5,35,3
2022-05-21,90,8,17,3
2022-05-22,92,10,7,1
2022-05-23,63,10,22,2
2022-05-24,68,11,20,1
2022-05-25,67,8,60,3
2022-05-26,118,10,29,1
2022-05-27,135,7,17,1
2022-05-28,140,7,10,0
2022-05-29,130,6,8,0
2022-05-30,74,4,15,2
2022-05-31,52,5,19,0
2022-06-01,56,2,24,1
2022-06-02,62,2,31,0
2022-06-03,77,1,32,4
2022-06-04,95,5,28,1
2022-06-05,112,6,14,1
2022-06-06,105,7,16,2
2022-06-07,77,5,35,2
2022-06-08,88,7,30,1
2022-06-09,94,6,22,0
2022-06-10,92,6,36,1
2022-06-11,102,6,14,0
2022-06-12,99,5,13,2
2022-06-13,73,6,32,1
2022-06-14,79,7,22,0
2022-06-15,84,6,22,2
2022-06-16,83,6,25,1
2022-06-17,89,6,29,2
2022-06-18,86,7,19,0
2022-06-19,89,5,8,0
2022-06-20,64,3,12,2
2022-06-21,50,3,11,2
2022-06-22,48,5,17,0
2022-06-23,55,2,15,0
2022-06-24,45,1,19,1
2022-06-25,53,2,5,0
2022-06-26,42,2,3,2
2022-06-27,22,2,2,1
2022-06-28,21,3,2,0
2022-06-29,19,3,2,2
2022-06-30,18,5,3,0
2022-07-01,17,5,8,1
2022-07-02,20,5,3,2
2022-07-03,20,7,0,1
2022-07-04,15,7,3,1
2022-07-05,14,5,0,0
2022-07-06,12,3,2,0
2022-07-07,13,2,4,0
2022-07-08,13,2,0,0
2022-07-09,12,1,2,0
2022-07-10,14,1,2,1
2022-07-11,13,1,2,0
2022-07-12,13,1,5,0
2022-07-13,17,1,2,0
2022-07-14,17,1,3,0
2022-07-15,18,0,3,2
2022-07-16,13,2,0,3
2022-07-17,13,5,1,0
2022-07-18,7,4,2,0
2022-07-19,6,3,3,0
2022-07-20,9,1,6,0
2022-07-21,15,0,1,0
2022-07-22,14,0,3,0
2022-07-23,14,0,1,0
2022-07-24,13,0,2,0
2022-07-25,11,0,3,0
2022-07-26,12,0,1,0
2022-07-27,11,0,3,0
2022-07-28,12,0,1,0
2022-07-29,10,0,0,0
2022-07-30,7,0,0,0
2022-07-31,4,0,0,0
2022-08-01,3,0,2,0
2022-08-02,5,0,0,0
2022-08-03,5,0,1,0
2022-08-04,5,0,3,1
2022-08-05,7,1,0,0
2022-08-06,7,1,2,0
2022-08-07,9,1,0,0
2022-08-08,8,1,0,0
2022-08-09,6,1,0,1
2022-08-10,6,2,1,0
2022-08-11,6,2,0,0
2022-08-12,5,2,0,1
2022-08-13,4,3,0,0
2022-08-14,3,3,0,0
2022-08-15,2,3,0,0
2022-08-16,2,3,3,0
2022-08-17,5,1,0,0
2022-08-18,5,1,0,0
2022-08-19,4,1,0,0
2022-08-20,4,1,1,0
2022-08-21,4,1,0,0
2022-08-22,3,1,0,0
2022-08-23,3,1,1,0
2022-08-24,3,1,0,0
2022-08-25,2,1,0,1
2022-08-26,2,2,0,0
2022-08-27,1,2,0,0
2022-08-28,1,1,0,0
2022-08-29,1,1,0,0
2022-08-30,1,1,1,0
2022-08-31,1,1,0,0
2022-09-01,0,1,0,0
2022-09-02,0,1,0,0
2022-09-03,0,1,0,0
2022-09-04,0,1,0,0
2022-09-05,0,1,0,0
2022-09-06,0,1,0,0
2022-09-07,0,1,0,0
2022-09-08,0,1,0,0
2022-09-09,0,1,1,0
2022-09-10,1,1,0,0
2022-09-11,1,1,0,0
2022-09-12,0,0,10,0
2022-09-13,9,0,14,1
2022-09-14,20,1,8,1
2022-09-15,22,2,16,1
2022-09-16,31,3,16,2
2022-09-17,39,4,8,0
2022-09-18,39,4,5,1
2022-09-19,24,3,16,0
2022-09-20,31,3,15,1
2022-09-21,37,3,14,3
2022-09-22,44,6,16,1
2022-09-23,48,4,34,2
2022-09-24,70,6,17,0
2022-09-25,78,5,12,1
2022-09-26,58,3,22,1
2022-09-27,59,4,21,0
2022-09-28,64,3,20,3
2022-09-29,64,3,25,3
2022-09-30,76,5,22,0
2022-10-01,79,5,14,0
2022-10-02,85,3,11,0
2022-10-03,56,2,17,1
2022-10-04,60,3,23,0
2022-10-05,62,2,23,1
2022-10-06,70,2,17,3
2022-10-07,62,4,55,2
2022-10-08,97,6,19,1
2022-10-09,103,6,19,0
2022-10-10,78,2,55,6
2022-10-11,98,3,42,3
2022-10-12,107,5,52,2
2022-10-13,128,6,67,1
2022-10-14,148,6,86,9
2022-10-15,174,13,34,2
2022-10-16,183,15,29,0
2022-10-17,137,9,60,8
2022-10-18,131,16,18,9
2022-10-19,121,19,42,5
2022-10-20,124,17,54,0
2022-10-21,128,10,89,5
2022-10-22,170,12,48,3
2022-10-23,205,15,39,5
2022-10-24,154,17,43,2
2022-10-25,156,16,31,3
2022-10-26,153,17,33,1
2022-10-27,151,14,38,1
2022-10-28,153,14,63,5
2022-10-29,189,17,42,8
2022-10-30,215,23,32,1
2022-10-31,202,21,17,2
2022-11-01,185,19,27,1
2022-11-02,156,15,30,3
2022-11-03,139,12,35,4
2022-11-04,130,12,26,0
2022-11-05,123,11,16,1
2022-11-06,106,6,14,2
2022-11-07,72,7,30,1
2022-11-08,74,8,31,0
2022-11-09,80,7,29,3
2022-11-10,88,8,59,4
2022-11-11,123,6,47,4
2022-11-12,161,8,25,1
2022-11-13,159,9,19,2
2022-11-14,97,8,26,3
2022-11-15,76,4,21,4
2022-11-16,70,8,29,2
2022-11-17,83,7,38,3
2022-11-18,97,8,39,3
2022-11-19,100,6,25,0
2022-11-20,117,5,9,2
2022-11-21,76,5,32,2
2022-11-22,83,6,21,3
2022-11-23,79,7,36,7
2022-11-24,95,12,24,2
2022-11-25,92,10,40,4
2022-11-26,103,13,12,1
2022-11-27,104,8,9,2
2022-11-28,76,7,27,1
2022-11-29,70,4,16,0
2022-11-30,66,4,32,0
2022-12-01,85,4,39,7
2022-12-02,92,11,17,21
2022-12-03,84,27,12,5
2022-12-04,88,30,5,8
2022-12-05,57,24,24,2
2022-12-06,58,17,21,1
2022-12-07,65,13,15,7
2022-12-08,68,13,24,9
2022-12-09,77,19,32,3
2022-12-10,93,17,17,1
2022-12-11,99,16,8,1
2022-12-12,62,9,17,3
2022-12-13,59,7,14,1
2022-12-14,56,6,20,0
2022-12-15,59,4,22,2
2022-12-16,61,5,23,2
2022-12-17,67,5,32,1
2022-12-18,89,6,14,1
2022-12-19,83,4,19,1
2022-12-20,88,5,40,4
2022-12-21,104,9,49,8
2022-12-22,138,17,84,8
2022-12-23,208,25,59,28
2022-12-24,253,52,25,14
2022-12-25,275,66,19,6
2022-12-26,270,64,31,4
2022-12-27,259,54,32,2
2022-12-28,224,39,16,2
2022-12-29,173,29,22,1
2022-12-30,151,17,23,1
2022-12-31,131,14,8,3
2023-01-01,116,15,4,1
2023-01-02,76,13,2,0
2023-01-03,44,9,8,1
2023-01-04,30,7,12,0
2023-01-05,34,6,17,1
2023-01-06,48,4,22,0
2023-01-07,57,2,7,0
2023-01-08,58,1,15,2
2023-01-09,52,3,13,1
2023-01-10,52,4,25,1
2023-01-11,63,3,22,2
2023-01-12,66,3,20,0
2023-01-13,68,3,30,3
2023-01-14,77,4,11,3
2023-01-15,68,7,8,0
2023-01-16,51,3,7,0
2023-01-17,47,0,20,1
2023-01-18,50,1,31,4
2023-01-19,60,4,5,2
2023-01-20,60,3,26,1
2023-01-21,73,4,16,1
2023-01-22,73,5,12,0
2023-01-23,57,3,27,2
2023-01-24,63,3,20,1
2023-01-25,71,4,27,2
2023-01-26,80,5,15,2
2023-01-27,75,4,44,2
2023-01-28,97,6,12,1
2023-01-29,94,7,11,0
2023-01-30,63,7,19,5
2023-01-31,52,7,0,4
2023-02-01,44,8,26,2
2023-02-02,57,7,20,0
2023-02-03,62,5,27,0
2023-02-04,76,5,7,0
2023-02-05,69,4,7,0
2023-02-06,50,4,13,2
2023-02-07,39,4,5,1
2023-02-08,41,4,14,1
2023-02-09,47,4,12,1
2023-02-10,51,4,34,3
2023-02-11,73,7,12,3
2023-02-12,80,8,26,2
2023-02-13,85,7,31,3
2023-02-14,100,9,13,4
2023-02-15,88,8,19,1
2023-02-16,76,6,19,5
2023-02-17,77,7,33,0
2023-02-18,84,7,24,1
2023-02-19,101,8,20,1
2023-02-20,91,7,32,0
2023-02-21,102,4,11,0
2023-02-22,94,4,20,0
2023-02-23,91,4,28,0
2023-02-24,86,3,34,2
2023-02-25,96,5,13,1
2023-02-26,88,5,11,0
2023-02-27,78,3,26,0
2023-02-28,73,3,32,2
2023-03-01,81,3,23,2
2023-03-02,88,5,30,2
2023-03-03,79,5,32,0
2023-03-04,83,4,12,1
2023-03-05,81,4,11,0
2023-03-06,59,3,22,5
2023-03-07,55,7,4,0
2023-03-08,51,5,5,2
2023-03-09,50,6,9,5
2023-03-10,48,8,12,17
2023-03-11,46,21,7,5
2023-03-12,49,23,8,3
2023-03-13,41,13,19,3
2023-03-14,52,13,20,8
2023-03-15,66,16,18,3
2023-03-16,74,13,15,2
2023-03-17,72,12,26,3
2023-03-18,74,9,14,1
2023-03-19,72,6,17,4
2023-03-20,62,7,21,2
2023-03-21,63,9,22,4
2023-03-22,68,11,11,3
2023-03-23,62,13,13,4
2023-03-24,60,13,21,4
2023-03-25,70,10,16,1
2023-03-26,75,10,8,3
2023-03-27,58,11,23,1
2023-03-28,59,9,11,4
2023-03-29,58,10,29,0
2023-03-30,67,9,29,4
2023-03-31,79,11,29,2
2023-04-01,85,11,23,0
2023-04-02,88,9,16,2
2023-04-03,69,9,18,1
2023-04-04,62,6,14,0
2023-04-05,63,4,10,1
2023-04-06,54,5,15,2
2023-04-07,57,6,55,2
2023-04-08,98,8,20,0
2023-04-09,108,6,4,1
2023-04-10,96,7,6,0
2023-04-11,62,5,20,2
2023-04-12,53,4,19,4
2023-04-13,57,8,15,4
2023-04-14,58,10,25,0
2023-04-15,65,8,23,1
2023-04-16,85,9,25,2
2023-04-17,88,9,36,1
2023-04-18,109,6,34,2
2023-04-19,116,7,22,1
2023-04-20,115,6,21,2
2023-04-21,106,7,28,2
2023-04-22,104,7,23,2
2023-04-23,113,8,22,1
2023-04-24,113,5,38,4
2023-04-25,126,9,17,5
2023-04-26,108,13,29,1
2023-04-27,111,13,23,0
2023-04-28,107,10,34,2
2023-04-29,114,11,19,1
2023-04-30,121,10,10,1
2023-05-01,107,7,5,2
2023-05-02,68,6,16,0
2023-05-03,56,5,20,0
2023-05-04,55,4,28,2
2023-05-05,72,6,43,5
2023-05-06,101,11,24,1
2023-05-07,119,11,9,0
2023-05-08,105,8,9,2
2023-05-09,61,6,24,0
2023-05-10,65,4,31,0
2023-05-11,79,3,36,3
2023-05-12,87,5,42,4
2023-05-13,103,9,15,1
2023-05-14,103,8,7,1
2023-05-15,73,8,16,1
2023-05-16,59,7,20,4
2023-05-17,60,9,70,3
2023-05-18,114,11,64,4
2023-05-19,169,15,19,0
2023-05-20,172,14,16,0
2023-05-21,152,10,11,1
2023-05-22,86,6,24,2
2023-05-23,64,5,34,0
2023-05-24,80,5,20,0
2023-05-25,82,5,19,1
2023-05-26,66,3,41,8
2023-05-27,93,11,31,1
2023-05-28,115,12,12,5
2023-05-29,106,11,7,1
2023-05-30,71,6,23,1
2023-05-31,68,5,22,1
2023-06-01,72,6,32,4
2023-06-02,82,9,33,1
2023-06-03,97,9,17,0
2023-06-04,95,8,9,0
2023-06-05,75,5,29,1
2023-06-06,75,4,20,1
2023-06-07,81,4,15,1
2023-06-08,82,5,30,1
2023-06-09,90,5,50,0
2023-06-10,113,5,25,1
2023-06-11,120,5,10,0
2023-06-12,91,4,31,1
2023-06-13,83,4,27,0
2023-06-14,86,3,24,1
2023-06-15,90,3,34,2
2023-06-16,102,4,36,1
2023-06-17,115,3,30,3
2023-06-18,121,6,16,1
2023-06-19,98,6,26,2
2023-06-20,83,7,18,1
