date,standard,premium,6H à 9H,15H à 18H,9H à 12H,12H à 15H,0H à 6H,18H à 24H,+24h,06:00 24:00,00:30 06:00,00:00 00:30
2021-09-17,48,0,16,9,12,8,0,3,48,0,0,0
2021-09-18,45,0,11,9,16,7,1,1,45,0,0,0
2021-09-19,50,0,12,9,19,8,1,1,50,0,0,0
2021-09-20,36,0,9,7,16,3,0,1,36,0,0,0
2021-09-21,33,0,8,7,13,3,0,2,33,0,0,0
2021-09-22,34,0,8,9,9,5,1,2,34,0,0,0
2021-09-23,37,0,8,11,13,4,0,1,37,0,0,0
2021-09-24,42,0,10,11,14,7,0,0,42,0,0,0
2021-09-25,52,0,11,11,19,9,0,2,52,0,0,0
2021-09-26,58,0,13,12,23,8,0,2,58,0,0,0
2021-09-27,47,0,11,10,23,3,0,0,47,0,0,0
2021-09-28,39,0,9,9,17,4,0,0,39,0,0,0
2021-09-29,41,0,9,10,17,4,0,1,41,0,0,0
2021-09-30,45,0,13,10,16,4,1,1,45,0,0,0
2021-10-01,47,0,15,8,16,6,0,2,47,0,0,0
2021-10-02,57,0,15,14,16,4,0,8,57,0,0,0
2021-10-03,63,0,17,13,20,5,0,8,63,0,0,0
2021-10-04,38,0,9,7,14,5,0,3,38,0,0,0
2021-10-05,43,0,10,6,15,9,0,3,43,0,0,0
2021-10-06,45,0,11,6,15,10,0,3,45,0,0,0
2021-10-07,39,0,9,4,13,11,0,2,39,0,0,0
2021-10-08,50,0,10,5,17,16,1,1,50,0,0,0
2021-10-09,61,0,14,11,18,14,2,2,61,0,0,0
2021-10-10,67,0,17,11,22,13,2,2,67,0,0,0
2021-10-11,45,0,10,6,15,12,1,1,45,0,0,0
2021-10-12,50,0,12,6,19,11,1,1,50,0,0,0
2021-10-13,55,0,12,6,22,12,1,2,55,0,0,0
2021-10-14,44,0,9,7,16,10,0,2,44,0,0,0
2021-10-15,44,0,11,11,14,7,0,1,44,0,0,0
2021-10-16,44,0,8,12,20,4,0,0,44,0,0,0
2021-10-17,46,0,7,15,19,5,0,0,46,0,0,0
2021-10-18,43,0,10,10,18,5,0,0,43,0,0,0
2021-10-19,43,0,13,7,15,6,0,2,43,0,0,0
2021-10-20,51,0,17,9,16,7,0,2,51,0,0,0
2021-10-21,58,0,19,9,20,7,0,3,58,0,0,0
2021-10-22,56,0,17,9,19,6,0,5,56,0,0,0
2021-10-23,66,0,20,14,21,3,1,7,66,0,0,0
2021-10-24,85,0,24,17,31,3,4,6,85,0,0,0
2021-10-25,81,0,23,17,32,3,2,4,80,1,0,0
2021-10-26,86,0,27,16,33,5,2,3,86,0,0,0
2021-10-27,93,0,30,18,33,6,3,3,93,0,0,0
2021-10-28,92,0,27,19,32,7,3,4,92,0,0,0
2021-10-29,100,0,28,23,32,10,2,5,100,0,0,0
2021-10-30,109,0,29,26,34,9,3,8,109,0,0,0
2021-10-31,106,0,25,25,34,9,4,9,106,0,0,0
2021-11-01,103,0,23,25,34,10,3,8,103,0,0,0
2021-11-02,77,0,18,17,25,11,0,6,77,0,0,0
2021-11-03,73,0,19,16,20,11,0,7,73,0,0,0
2021-11-04,71,0,23,13,18,9,1,7,71,0,0,0
2021-11-05,75,0,23,15,20,8,2,7,75,0,0,0
2021-11-06,86,0,25,19,25,9,2,6,86,0,0,0
2021-11-07,73,0,19,16,22,9,1,6,73,0,0,0
2021-11-08,47,0,14,7,15,7,0,4,47,0,0,0
2021-11-09,40,0,12,9,10,6,0,3,40,0,0,0
2021-11-10,45,0,9,13,14,7,0,2,45,0,0,0
2021-11-11,63,0,8,23,20,9,0,3,63,0,0,0
2021-11-12,93,0,26,24,30,10,0,3,93,0,0,0
2021-11-13,93,0,25,25,30,8,0,5,92,1,0,0
2021-11-14,88,0,31,20,26,6,0,5,88,0,0,0
2021-11-15,45,0,15,11,13,2,0,4,45,0,0,0
2021-11-16,36,0,11,7,10,7,0,1,36,0,0,0
2021-11-17,46,0,10,13,12,7,1,3,46,0,0,0
2021-11-18,52,0,8,15,16,7,2,4,52,0,0,0
2021-11-19,59,0,11,15,20,8,1,4,59,0,0,0
2021-11-20,77,0,15,20,28,7,1,6,77,0,0,0
2021-11-21,76,0,17,20,25,8,1,5,75,1,0,0
2021-11-22,56,0,10,15,22,5,0,4,56,0,0,0
2021-11-23,48,0,11,13,15,5,0,4,48,0,0,0
2021-11-24,43,0,11,9,14,5,0,4,43,0,0,0
2021-11-25,52,0,10,9,20,8,0,5,52,0,0,0
2021-11-26,69,0,15,13,26,8,0,7,69,0,0,0
2021-11-27,68,0,12,14,29,5,1,7,68,0,0,0
2021-11-28,65,0,12,11,31,4,1,6,65,0,0,0
2021-11-29,47,0,7,4,27,3,1,5,47,0,0,0
2021-11-30,36,0,5,4,20,1,1,5,36,0,0,0
2021-12-01,36,0,4,6,19,1,2,4,36,0,0,0
2021-12-02,39,0,8,7,16,1,3,4,38,1,0,0
2021-12-03,46,0,12,9,17,1,1,6,46,0,0,0
2021-12-04,67,0,17,11,24,6,2,7,67,0,0,0
2021-12-05,69,0,17,8,27,8,2,7,69,0,0,0
2021-12-06,55,0,14,8,22,6,0,5,55,0,0,0
2021-12-07,43,0,14,6,14,5,0,4,43,0,0,0
2021-12-08,50,0,16,8,15,6,2,3,50,0,0,0
2021-12-09,46,0,13,6,17,5,2,3,46,0,0,0
2021-12-10,53,0,9,9,19,11,3,2,53,0,0,0
2021-12-11,59,0,10,16,20,10,1,2,59,0,0,0
2021-12-12,65,0,10,18,23,11,1,2,64,1,0,0
2021-12-13,51,0,7,13,21,9,1,0,51,0,0,0
2021-12-14,46,0,9,10,19,7,1,0,46,0,0,0
2021-12-15,35,0,8,7,13,6,1,0,34,1,0,0
2021-12-16,34,0,13,7,9,5,0,0,34,0,0,0
2021-12-17,32,0,12,6,9,5,0,0,32,0,0,0
2021-12-18,33,0,12,6,10,3,0,2,33,0,0,0
2021-12-19,43,0,16,7,14,4,0,2,43,0,0,0
2021-12-20,49,0,16,9,16,5,0,3,49,0,0,0
2021-12-21,65,0,18,14,22,6,1,4,65,0,0,0
2021-12-22,91,0,18,21,32,15,2,3,91,0,0,0
2021-12-23,126,0,32,24,46,21,1,2,126,0,0,0
2021-12-24,173,0,41,38,61,26,2,5,173,0,0,0
2021-12-25,210,0,55,44,71,30,5,5,209,1,0,0
2021-12-26,211,0,61,45,64,31,5,5,211,0,0,0
2021-12-27,176,0,49,37,54,28,5,3,176,0,0,0
2021-12-28,153,0,46,32,45,22,7,1,153,0,0,0
2021-12-29,120,0,36,22,35,16,7,4,120,0,0,0
2021-12-30,101,0,30,20,31,11,6,3,101,0,0,0
2021-12-31,83,0,28,20,20,7,4,4,83,0,0,0
2022-01-01,79,0,28,18,18,7,4,4,79,0,0,0
2022-01-02,64,0,22,17,14,6,3,2,64,0,0,0
2022-01-03,39,0,13,9,12,3,2,0,39,0,0,0
2022-01-04,23,0,6,4,10,3,0,0,23,0,0,0
2022-01-05,24,0,9,4,8,3,0,0,24,0,0,0
2022-01-06,34,0,11,6,13,4,0,0,33,1,0,0
2022-01-07,25,0,4,4,10,6,0,1,25,0,0,0
2022-01-08,27,0,3,5,12,5,0,2,27,0,0,0
2022-01-09,28,0,2,6,12,5,0,3,28,0,0,0
2022-01-10,25,0,2,5,10,6,0,2,25,0,0,0
2022-01-11,23,0,3,4,7,7,0,2,23,0,0,0
2022-01-12,23,0,3,4,8,6,0,2,23,0,0,0
2022-01-13,17,0,1,2,8,4,0,2,17,0,0,0
2022-01-14,20,0,3,4,8,3,0,2,20,0,0,0
2022-01-15,33,0,3,8,17,2,1,2,33,0,0,0
2022-01-16,33,0,2,11,16,2,1,1,33,0,0,0
2022-01-17,24,0,2,5,16,1,0,0,24,0,0,0
2022-01-18,21,0,4,3,12,1,1,0,21,0,0,0
2022-01-19,28,0,8,3,10,6,1,0,28,0,0,0
2022-01-20,24,0,5,4,8,6,1,0,24,0,0,0
2022-01-21,30,0,8,5,8,6,2,1,30,0,0,0
2022-01-22,29,0,4,9,11,3,1,1,29,0,0,0
2022-01-23,29,0,3,7,14,3,1,1,29,0,0,0
2022-01-24,26,0,4,8,11,2,1,0,26,0,0,0
2022-01-25,33,0,6,10,10,6,1,0,32,1,0,0
2022-01-26,34,0,4,11,11,7,1,0,34,0,0,0
2022-01-27,30,0,3,8,11,7,1,0,29,1,0,0
2022-01-28,29,0,2,8,10,8,0,1,29,0,0,0
2022-01-29,34,0,3,6,16,8,0,1,34,0,0,0
2022-01-30,36,0,6,6,15,8,0,1,36,0,0,0
2022-01-31,30,0,4,5,13,5,0,3,30,0,0,0
2022-02-01,34,0,7,4,12,9,0,2,34,0,0,0
2022-02-02,24,0,4,3,9,6,0,2,24,0,0,0
2022-02-03,34,0,8,7,9,8,0,2,34,0,0,0
2022-02-04,40,0,7,9,13,8,0,3,40,0,0,0
2022-02-05,45,0,8,14,15,4,1,3,44,1,0,0
2022-02-06,47,0,9,9,19,5,1,4,47,0,0,0
2022-02-07,43,0,12,4,20,4,1,2,43,0,0,0
2022-02-08,47,0,12,7,21,5,0,2,47,0,0,0
2022-02-09,58,0,14,8,29,6,0,1,58,0,0,0
2022-02-10,71,0,18,9,35,7,0,2,70,1,0,0
2022-02-11,76,0,21,10,35,9,0,1,76,0,0,0
2022-02-12,79,0,23,16,30,9,0,1,79,0,0,0
2022-02-13,88,0,19,17,38,12,0,2,87,1,0,0
2022-02-14,83,0,15,19,35,10,1,3,83,0,0,0
2022-02-15,87,0,17,20,32,13,2,3,87,0,0,0
2022-02-16,85,0,15,21,32,13,1,3,85,0,0,0
2022-02-17,73,0,11,22,22,14,1,3,73,0,0,0
2022-02-18,75,0,9,27,20,14,1,4,75,0,0,0
2022-02-19,58,0,5,23,13,13,1,3,58,0,0,0
2022-02-20,58,0,5,25,13,11,1,3,58,0,0,0
2022-02-21,42,0,6,16,13,5,0,2,42,0,0,0
2022-02-22,49,0,8,16,15,7,1,2,49,0,0,0
2022-02-23,49,0,8,13,18,7,1,2,49,0,0,0
2022-02-24,53,0,10,13,19,6,2,3,51,2,0,0
2022-02-25,50,0,11,12,20,4,0,3,49,1,0,0
2022-02-26,57,0,14,18,19,2,2,2,57,0,0,0
2022-02-27,66,0,17,16,25,2,3,3,66,0,0,0
2022-02-28,55,0,10,13,24,1,2,5,55,0,0,0
2022-03-01,54,0,11,9,25,3,2,4,54,0,0,0
2022-03-02,57,0,12,8,27,5,1,4,57,0,0,0
2022-03-03,57,0,12,7,24,8,1,5,57,0,0,0
2022-03-04,49,0,9,7,21,8,1,3,49,0,0,0
2022-03-05,52,0,9,11,19,9,1,3,52,0,0,0
2022-03-06,57,0,13,10,20,9,2,3,57,0,0,0
2022-03-07,43,0,11,7,18,4,2,1,42,1,0,0
2022-03-08,45,0,11,7,15,5,4,3,45,0,0,0
2022-03-09,50,0,13,8,16,5,4,4,50,0,0,0
2022-03-10,57,0,14,10,21,5,4,3,57,0,0,0
2022-03-11,53,0,10,14,17,5,2,5,53,0,0,0
2022-03-12,64,0,7,18,19,9,4,7,63,1,0,0
2022-03-13,76,0,14,19,23,11,3,6,76,0,0,0
2022-03-14,57,0,9,14,18,10,1,5,57,0,0,0
2022-03-15,57,0,9,13,18,10,2,5,57,0,0,0
2022-03-16,65,0,11,12,23,11,2,6,65,0,0,0
2022-03-17,65,0,10,13,24,9,3,6,64,1,0,0
2022-03-18,71,0,11,13,29,7,4,7,71,0,0,0
2022-03-19,67,0,7,15,30,5,3,7,67,0,0,0
2022-03-20,70,0,9,16,31,5,3,6,70,0,0,0
2022-03-21,52,0,5,12,24,5,2,4,52,0,0,0
2022-03-22,49,0,5,10,21,6,4,3,49,0,0,0
2022-03-23,48,0,6,9,17,10,4,2,48,0,0,0
2022-03-24,50,0,8,8,18,12,2,2,50,0,0,0
2022-03-25,65,0,14,7,26,12,3,3,65,0,0,0
2022-03-26,83,0,21,16,25,11,5,5,83,0,0,0
2022-03-27,82,0,25,14,25,10,3,5,81,1,0,0
2022-03-28,60,0,19,8,21,7,2,3,60,0,0,0
2022-03-29,57,0,22,8,14,8,2,3,57,0,0,0
2022-03-30,59,0,19,12,13,9,3,3,59,0,0,0
2022-03-31,57,0,12,15,15,9,3,3,56,1,0,0
2022-04-01,45,0,10,9,13,8,3,2,45,0,0,0
2022-04-02,74,0,14,20,25,8,4,3,74,0,0,0
2022-04-03,72,0,15,21,23,7,4,2,72,0,0,0
2022-04-04,59,0,12,18,18,7,2,2,59,0,0,0
2022-04-05,56,0,17,13,13,7,4,2,56,0,0,0
2022-04-06,57,0,19,12,13,8,2,3,57,0,0,0
2022-04-07,56,0,18,12,13,8,2,3,56,0,0,0
2022-04-08,67,0,19,18,20,5,2,3,66,1,0,0
2022-04-09,67,0,20,15,23,4,1,4,67,0,0,0
2022-04-10,74,0,24,13,26,6,1,4,74,0,0,0
2022-04-11,68,0,17,13,26,8,1,3,68,0,0,0
2022-04-12,68,0,20,9,24,10,2,3,68,0,0,0
2022-04-13,73,0,22,8,25,11,4,3,73,0,0,0
2022-04-14,73,0,17,13,28,9,4,2,73,0,0,0
2022-04-15,77,0,19,17,30,6,3,2,77,0,0,0
2022-04-16,98,0,20,30,32,8,5,3,98,0,0,0
2022-04-17,119,0,29,33,35,13,5,4,119,0,0,0
2022-04-18,118,0,29,32,37,12,5,3,118,0,0,0
2022-04-19,89,0,22,23,27,10,3,4,89,0,0,0
2022-04-20,83,0,22,16,28,10,4,3,83,0,0,0
2022-04-21,87,0,20,16,31,12,4,4,87,0,0,0
2022-04-22,75,0,19,12,28,8,3,5,75,0,0,0
2022-04-23,74,0,20,15,25,8,1,5,74,0,0,0
2022-04-24,61,0,15,16,21,5,1,3,61,0,0,0
2022-04-25,62,0,11,16,23,6,1,5,61,1,0,0
2022-04-26,71,0,12,16,27,8,3,5,71,0,0,0
2022-04-27,71,0,9,18,25,10,3,6,71,0,0,0
2022-04-28,70,0,10,18,28,10,1,3,70,0,0,0
2022-04-29,79,0,17,22,26,9,1,4,79,0,0,0
2022-04-30,85,0,17,26,28,8,2,4,85,0,0,0
2022-05-01,80,0,15,25,25,9,0,6,79,1,0,0
2022-05-02,59,0,15,14,16,9,2,3,59,0,0,0
2022-05-03,50,0,15,9,13,7,3,3,50,0,0,0
2022-05-04,59,0,19,11,12,9,5,3,59,0,0,0
2022-05-05,62,0,22,10,15,9,4,2,62,0,0,0
2022-05-06,54,0,25,9,8,8,2,2,54,0,0,0
2022-05-07,66,0,27,13,13,6,1,6,66,0,0,0
2022-05-08,64,0,27,11,15,6,0,5,64,0,0,0
2022-05-09,51,0,16,8,15,6,0,6,51,0,0,0
2022-05-10,50,0,15,10,15,6,0,4,50,0,0,0
2022-05-11,52,0,13,9,19,8,1,2,51,1,0,0
2022-05-12,59,0,16,13,21,7,1,1,59,0,0,0
2022-05-13,70,0,17,13,28,9,1,2,70,0,0,0
2022-05-14,93,0,19,21,35,11,2,5,92,1,0,0
2022-05-15,96,0,21,21,38,9,2,5,95,1,0,0
2022-05-16,83,0,16,17,33,10,3,4,83,0,0,0
2022-05-17,63,0,16,7,24,8,4,4,63,0,0,0
2022-05-18,68,0,15,12,24,9,3,5,68,0,0,0
2022-05-19,72,0,16,13,24,8,7,4,72,0,0,0
2022-05-20,83,0,19,15,29,9,7,4,83,0,0,0
2022-05-21,90,0,23,23,24,11,3,6,90,0,0,0
2022-05-22,92,0,23,24,24,13,2,6,91,1,0,0
2022-05-23,63,0,12,12,21,11,1,6,63,0,0,0
2022-05-24,68,0,15,13,21,12,2,5,68,0,0,0
2022-05-25,67,0,12,16,21,10,0,8,67,0,0,0
2022-05-26,118,0,21,38,33,15,1,10,118,0,0,0
2022-05-27,135,0,30,40,37,16,2,10,135,0,0,0
2022-05-28,140,0,34,36,39,17,2,12,140,0,0,0
2022-05-29,130,0,32,31,36,17,3,11,130,0,0,0
2022-05-30,74,0,16,18,20,8,1,11,74,0,0,0
2022-05-31,52,0,16,7,13,7,2,7,52,0,0,0
2022-06-01,56,0,20,8,9,9,2,8,56,0,0,0
2022-06-02,62,0,17,12,11,12,2,8,61,1,0,0
2022-06-03,77,0,22,17,18,10,1,9,77,0,0,0
2022-06-04,95,0,26,21,25,13,1,9,95,0,0,0
2022-06-05,112,0,36,22,30,14,1,9,111,1,0,0
2022-06-06,105,0,37,21,21,13,1,12,104,1,0,0
2022-06-07,77,0,25,15,17,9,1,10,76,1,0,0
2022-06-08,88,0,28,15,21,10,4,10,85,3,0,0
2022-06-09,94,0,24,21,22,15,3,9,94,0,0,0
2022-06-10,92,0,19,24,24,15,3,7,91,1,0,0
2022-06-11,102,0,21,35,21,15,3,7,102,0,0,0
2022-06-12,99,0,22,31,24,12,3,7,99,0,0,0
2022-06-13,73,0,18,20,17,12,1,5,73,0,0,0
2022-06-14,79,0,17,15,23,13,7,4,79,0,0,0
2022-06-15,84,0,15,17,24,13,10,5,84,0,0,0
2022-06-16,83,0,20,15,22,12,10,4,83,0,0,0
2022-06-17,89,0,20,16,26,16,6,5,89,0,0,0
2022-06-18,86,0,18,19,28,12,4,5,86,0,0,0
2022-06-19,89,0,19,20,31,12,2,5,88,1,0,0
2022-06-20,64,0,16,13,23,6,1,5,64,0,0,0
2022-06-21,50,0,14,12,15,4,1,4,49,1,0,0
2022-06-22,48,0,15,11,11,6,1,4,48,0,0,0
2022-06-23,55,0,15,12,15,7,2,4,55,0,0,0
2022-06-24,45,0,9,13,11,6,2,4,45,0,0,0
2022-06-25,53,0,11,17,15,5,2,3,52,1,0,0
2022-06-26,42,0,7,14,12,4,2,3,42,0,0,0
2022-06-27,22,0,3,5,7,3,1,3,22,0,0,0
2022-06-28,21,0,4,6,5,3,1,2,21,0,0,0
2022-06-29,19,0,4,4,5,4,0,2,19,0,0,0
2022-06-30,18,0,5,5,3,3,0,2,18,0,0,0
2022-07-01,17,0,3,4,6,3,0,1,17,0,0,0
2022-07-02,20,0,3,6,8,1,1,1,20,0,0,0
2022-07-03,20,0,2,6,9,0,2,1,20,0,0,0
2022-07-04,15,0,1,4,8,0,1,1,15,0,0,0
2022-07-05,14,0,1,4,7,0,1,1,14,0,0,0
2022-07-06,12,0,0,4,6,0,1,1,12,0,0,0
2022-07-07,13,0,1,4,6,0,1,1,13,0,0,0
2022-07-08,13,0,3,5,4,0,0,1,13,0,0,0
2022-07-09,12,0,3,5,3,0,0,1,12,0,0,0
2022-07-10,14,0,4,5,3,1,0,1,14,0,0,0
2022-07-11,13,0,5,2,3,2,0,1,13,0,0,0
2022-07-12,13,0,4,1,5,2,0,1,13,0,0,0
2022-07-13,17,0,7,1,5,2,0,2,17,0,0,0
2022-07-14,17,0,6,2,6,2,0,1,17,0,0,0
2022-07-15,18,0,8,1,6,2,0,1,18,0,0,0
2022-07-16,13,0,7,1,4,0,0,1,13,0,0,0
2022-07-17,13,0,7,1,4,0,0,1,13,0,0,0
2022-07-18,7,0,3,0,2,1,0,1,7,0,0,0
2022-07-19,6,0,3,1,1,1,0,0,6,0,0,0
2022-07-20,9,0,4,1,1,3,0,0,9,0,0,0
2022-07-21,15,0,4,1,5,3,1,1,15,0,0,0
2022-07-22,14,0,3,1,6,2,1,1,14,0,0,0
2022-07-23,14,0,3,1,5,2,1,2,14,0,0,0
2022-07-24,13,0,1,1,5,3,1,2,13,0,0,0
2022-07-25,11,0,0,0,4,3,1,3,11,0,0,0
2022-07-26,12,0,0,0,5,4,1,2,12,0,0,0
2022-07-27,11,0,0,0,5,4,0,2,11,0,0,0
2022-07-28,12,0,1,0,5,4,0,2,12,0,0,0
2022-07-29,10,0,2,0,4,3,0,1,10,0,0,0
2022-07-30,7,0,2,0,2,2,0,1,7,0,0,0
2022-07-31,4,0,2,0,2,0,0,0,4,0,0,0
2022-08-01,3,0,1,0,2,0,0,0,3,0,0,0
2022-08-02,5,0,1,0,3,0,1,0,5,0,0,0
2022-08-03,5,0,1,0,3,0,1,0,5,0,0,0
2022-08-04,5,0,2,0,2,0,1,0,5,0,0,0
2022-08-05,7,0,5,0,2,0,0,0,7,0,0,0
2022-08-06,7,0,5,0,2,0,0,0,7,0,0,0
2022-08-07,9,0,6,0,3,0,0,0,9,0,0,0
2022-08-08,8,0,5,0,3,0,0,0,8,0,0,0
2022-08-09,6,0,3,0,3,0,0,0,6,0,0,0
2022-08-10,6,0,3,0,3,0,0,0,6,0,0,0
2022-08-11,6,0,4,0,2,0,0,0,6,0,0,0
2022-08-12,5,0,3,0,2,0,0,0,5,0,0,0
2022-08-13,4,0,3,0,1,0,0,0,4,0,0,0
2022-08-14,3,0,2,0,1,0,0,0,3,0,0,0
2022-08-15,2,0,1,0,1,0,0,0,2,0,0,0
2022-08-16,2,0,1,0,1,0,0,0,2,0,0,0
2022-08-17,5,0,3,0,2,0,0,0,5,0,0,0
2022-08-18,5,0,3,0,2,0,0,0,5,0,0,0
2022-08-19,4,0,3,0,1,0,0,0,4,0,0,0
2022-08-20,4,0,3,0,1,0,0,0,4,0,0,0
