date,hourly rate,WE package,1 week package,1 month package,other package,2 weeks package
2021-11-14,6,7,4,2,0,0
2021-11-15,1,3,3,3,0,0
2021-11-16,9,0,4,3,0,0
2021-11-17,14,0,4,3,0,0
2021-11-18,8,0,4,3,0,0
2021-11-19,15,0,5,3,0,0
2021-11-20,8,14,2,4,0,0
2021-11-21,12,19,2,4,0,0
2021-11-22,3,6,2,3,0,0
2021-11-23,3,0,4,3,0,0
2021-11-24,7,0,2,4,0,0
2021-11-25,15,0,2,4,0,0
2021-11-26,8,0,2,4,0,0
2021-11-27,6,10,1,3,0,0
2021-11-28,8,12,1,3,0,0
2021-11-29,1,3,2,3,0,0
2021-11-30,5,0,2,3,0,0
2021-12-01,6,0,2,3,0,0
2021-12-02,18,0,2,5,0,0
2021-12-03,15,0,2,4,0,0
2021-12-04,6,21,1,4,0,0
2021-12-05,6,26,0,4,0,0
2021-12-06,2,7,1,4,0,0
2021-12-07,4,0,3,4,0,0
2021-12-08,7,0,4,4,0,0
2021-12-09,8,0,4,4,0,0
2021-12-10,17,0,3,4,0,0
2021-12-11,10,9,3,4,0,0
2021-12-12,10,12,3,3,0,0
2021-12-13,3,5,3,3,0,0
2021-12-14,9,0,4,3,0,0
2021-12-15,10,0,4,3,0,0
2021-12-16,10,0,3,3,0,0
2021-12-17,7,0,2,1,0,0
2021-12-18,4,10,0,0,0,0
2021-12-19,3,13,0,1,0,0
2021-12-20,2,6,2,2,0,0
2021-12-21,4,0,3,2,0,0
2021-12-22,4,0,6,2,0,0
2021-12-23,5,0,6,2,0,0
2021-12-24,4,0,9,3,0,0
2021-12-25,7,3,9,3,0,0
2021-12-26,6,4,10,3,0,0
2021-12-27,3,2,10,3,0,0
2021-12-28,3,0,7,2,0,0
2021-12-29,2,0,5,2,0,0
2021-12-30,1,0,5,2,0,0
2021-12-31,2,0,5,2,0,0
2022-01-01,5,3,4,2,0,0
2022-01-02,2,4,1,0,0,0
2022-01-03,0,1,1,0,0,0
2022-01-04,3,1,0,0,0,0
2022-01-05,4,0,0,0,0,0
2022-01-06,3,0,0,0,0,0
2022-01-07,2,0,0,0,0,0
2022-01-08,1,8,0,0,0,0
2022-01-09,1,8,0,0,0,0
2022-01-10,0,2,0,0,0,0
2022-01-11,1,0,0,0,0,0
2022-01-12,5,0,0,0,0,0
2022-01-13,6,0,0,0,0,0
2022-01-14,8,0,1,0,0,0
2022-01-15,6,8,1,0,0,0
2022-01-16,6,8,1,0,0,0
2022-01-17,1,3,1,0,0,0
2022-01-18,2,0,1,1,0,0
2022-01-19,4,0,1,1,0,0
2022-01-20,5,0,1,1,0,0
2022-01-21,3,0,3,1,0,0
2022-01-22,5,10,2,1,0,0
2022-01-23,6,11,3,1,0,0
2022-01-24,2,2,3,1,0,0
2022-01-25,2,0,1,1,0,0
2022-01-26,8,0,1,1,0,0
2022-01-27,4,0,0,1,0,0
2022-01-28,4,0,3,1,0,0
2022-01-29,6,14,3,0,0,0
2022-01-30,7,14,3,0,0,0
2022-01-31,4,2,4,0,0,0
2022-02-01,1,0,1,0,0,0
2022-02-02,1,0,2,0,0,0
2022-02-03,3,0,2,0,0,0
2022-02-04,1,1,3,0,0,0
2022-02-05,6,17,2,0,0,0
2022-02-06,5,20,5,1,0,0
2022-02-07,3,6,5,1,0,0
2022-02-08,4,0,5,1,0,0
2022-02-09,2,0,4,1,0,0
2022-02-10,5,1,5,1,0,0
2022-02-11,3,1,4,1,0,0
2022-02-12,1,15,4,1,0,0
2022-02-13,4,17,3,1,0,0
2022-02-14,0,7,4,1,0,0
2022-02-15,4,0,4,1,0,0
2022-02-16,2,0,4,1,0,0
2022-02-17,3,0,5,2,0,0
2022-02-18,2,4,5,2,0,0
2022-02-19,0,10,3,1,0,0
2022-02-20,0,13,1,1,0,0
2022-02-21,2,1,1,1,0,0
2022-02-22,4,0,2,1,0,0
2022-02-23,6,0,1,1,0,0
2022-02-24,9,0,1,1,0,0
2022-02-25,8,2,1,1,0,0
2022-02-26,2,21,2,1,0,0
2022-02-27,1,23,2,2,0,0
2022-02-28,1,12,2,2,0,0
2022-03-01,4,2,4,2,0,0
2022-03-02,5,0,4,2,0,0
2022-03-03,9,0,4,1,0,0
2022-03-04,4,2,2,2,0,0
2022-03-05,0,28,1,4,0,0
2022-03-06,5,29,2,4,0,0
2022-03-07,1,13,3,4,0,0
2022-03-08,3,1,4,4,0,0
2022-03-09,7,0,4,4,0,0
2022-03-10,8,1,3,4,0,0
2022-03-11,5,4,4,4,0,0
2022-03-12,3,33,4,5,0,0
2022-03-13,2,35,3,5,0,0
2022-03-14,6,17,3,5,0,0
2022-03-15,10,0,4,4,0,0
2022-03-16,9,0,4,3,0,0
2022-03-17,10,1,5,2,0,0
2022-03-18,10,10,5,1,0,0
2022-03-19,2,40,3,1,0,0
2022-03-20,8,44,2,1,0,0
2022-03-21,2,19,2,1,0,0
2022-03-22,3,0,3,1,0,0
2022-03-23,9,0,1,0,0,0
2022-03-24,11,0,1,0,0,0
2022-03-25,8,3,1,0,0,0
2022-03-26,4,32,1,0,0,0
2022-03-27,1,36,1,0,0,0
2022-03-28,0,16,2,1,0,0
2022-03-29,4,0,2,1,0,0
2022-03-30,7,0,1,1,0,0
2022-03-31,5,0,1,1,0,0
2022-04-01,8,3,0,1,0,0
2022-04-02,1,25,0,1,0,0
2022-04-03,5,26,0,1,0,0
2022-04-04,1,13,1,1,0,0
2022-04-05,5,1,2,1,0,0
2022-04-06,10,0,2,1,0,0
2022-04-07,12,1,3,1,0,0
2022-04-08,7,4,2,1,0,0
2022-04-09,1,33,3,1,0,0
2022-04-10,1,35,4,1,0,0
2022-04-11,1,16,6,0,0,0
2022-04-12,3,2,10,0,0,0
2022-04-13,3,0,10,0,0,0
2022-04-14,6,0,11,0,0,0
2022-04-15,4,3,11,0,0,0
2022-04-16,2,27,5,0,0,0
2022-04-17,0,29,5,1,0,0
2022-04-18,1,23,3,1,0,0
2022-04-19,2,3,2,1,0,0
2022-04-20,4,0,3,1,0,0
2022-04-21,10,1,1,2,0,0
2022-04-22,6,3,1,2,0,0
2022-04-23,1,15,1,3,0,0
2022-04-24,0,15,1,3,0,0
2022-04-25,0,4,0,3,0,0
2022-04-26,5,0,3,3,0,0
2022-04-27,4,0,4,3,0,0
2022-04-28,7,0,5,3,0,0
2022-04-29,2,3,4,3,0,0
2022-04-30,3,20,4,3,0,0
2022-05-01,2,21,5,3,0,0
2022-05-02,1,11,7,2,0,0
2022-05-03,1,1,8,1,0,0
2022-05-04,3,0,8,1,0,0
2022-05-05,9,0,6,3,0,0
2022-05-06,7,1,7,3,0,0
2022-05-07,4,21,4,3,0,0
2022-05-08,2,22,5,3,0,0
2022-05-09,1,13,3,4,0,0
2022-05-10,5,0,6,5,0,0
2022-05-11,10,0,6,5,0,0
2022-05-12,7,0,5,5,0,0
2022-05-13,8,4,4,4,0,0
2022-05-14,2,29,1,2,0,0
2022-05-15,4,30,1,2,0,0
2022-05-16,0,11,1,2,0,0
2022-05-17,5,1,3,2,0,0
2022-05-18,6,1,4,2,0,0
2022-05-19,7,0,3,1,0,0
2022-05-20,10,3,3,1,0,0
2022-05-21,3,26,0,1,0,0
2022-05-22,7,31,0,0,0,0
2022-05-23,1,11,0,0,0,0
2022-05-24,7,0,0,0,0,0
2022-05-25,5,0,2,0,0,0
2022-05-26,3,1,7,1,0,0
2022-05-27,3,4,8,1,0,0
2022-05-28,3,11,8,2,0,0
2022-05-29,2,15,8,2,0,0
2022-05-30,2,5,5,2,0,0
2022-05-31,9,1,6,2,0,0
2022-06-01,13,1,4,2,0,0
2022-06-02,13,0,5,2,0,0
2022-06-03,12,2,6,2,0,0
2022-06-04,2,24,2,2,0,0
2022-06-05,2,35,3,2,0,0
2022-06-06,0,29,4,3,0,0
2022-06-07,0,4,7,3,0,0
2022-06-08,8,0,7,2,0,0
2022-06-09,11,1,6,2,0,0
2022-06-10,7,2,5,2,0,0
2022-06-11,5,21,3,1,0,0
2022-06-12,5,23,1,1,0,0
2022-06-13,0,9,1,1,0,0
2022-06-14,10,0,4,1,0,0
2022-06-15,12,0,4,1,0,0
2022-06-16,8,0,5,1,0,0
2022-06-17,4,2,4,3,0,0
2022-06-18,0,34,3,4,0,0
2022-06-19,4,35,3,5,0,0
2022-06-20,1,12,4,4,0,0
2022-06-21,6,0,8,4,0,0
2022-06-22,4,0,8,4,0,0
2022-06-23,14,0,7,4,0,0
2022-06-24,8,4,8,4,0,0
2022-06-25,3,36,4,4,0,0
2022-06-26,1,37,2,5,0,0
2022-06-27,2,13,3,4,0,0
2022-06-28,5,0,7,4,0,0
2022-06-29,7,0,6,4,0,0
2022-06-30,6,0,6,4,0,0
2022-07-01,8,1,5,2,0,0
2022-07-02,4,24,1,2,0,0
2022-07-03,3,27,0,2,0,0
2022-07-04,0,15,0,2,0,0
2022-07-05,7,1,3,2,0,0
2022-07-06,9,0,4,3,0,0
2022-07-07,11,0,4,3,0,0
2022-07-08,6,0,3,3,0,0
2022-07-09,3,31,1,4,0,0
2022-07-10,5,35,1,4,0,0
2022-07-11,0,15,1,5,0,0
2022-07-12,1,1,1,5,0,0
2022-07-13,2,0,1,5,0,0
2022-07-14,6,6,2,5,0,0
2022-07-15,4,10,2,6,0,0
2022-07-16,1,21,3,6,0,0
2022-07-17,3,25,2,6,0,0
2022-07-18,0,10,2,5,0,0
2022-07-19,2,2,2,4,0,0
2022-07-20,5,0,3,6,0,0
2022-07-21,2,1,3,6,0,0
2022-07-22,1,2,3,7,0,0
2022-07-23,1,13,2,7,0,0
2022-07-24,4,16,2,8,0,0
2022-07-25,1,7,2,8,0,0
2022-07-26,3,0,2,7,0,0
2022-07-27,2,0,3,6,0,0
2022-07-28,7,0,4,5,0,0
2022-07-29,1,1,4,5,0,0
2022-07-30,0,12,5,5,0,0
2022-07-31,0,15,5,2,0,0
2022-08-01,0,5,5,3,0,0
2022-08-02,1,3,6,3,0,0
2022-08-03,1,0,6,4,0,0
2022-08-04,3,0,7,4,0,0
2022-08-05,2,2,6,4,0,0
2022-08-06,1,17,5,4,0,0
2022-08-07,0,22,3,4,0,0
2022-08-08,0,7,3,4,0,0
2022-08-09,3,0,6,4,0,0
2022-08-10,4,0,5,4,0,0
2022-08-11,5,0,5,3,0,0
2022-08-12,2,3,7,3,0,0
2022-08-13,0,17,7,5,0,0
2022-08-14,2,22,5,6,0,0
2022-08-15,0,19,5,6,0,0
2022-08-16,0,3,5,7,0,0
2022-08-17,2,0,6,7,0,0
2022-08-18,1,0,7,7,0,0
2022-08-19,3,3,7,7,0,0
2022-08-20,1,22,5,6,0,0
2022-08-21,2,22,3,6,0,0
2022-08-22,0,11,5,3,0,0
2022-08-23,2,1,6,3,0,0
2022-08-24,3,0,7,3,0,0
2022-08-25,3,1,7,2,0,0
2022-08-26,0,4,6,2,0,0
2022-08-27,1,19,5,2,0,0
2022-08-28,1,21,6,2,0,0
2022-08-29,1,9,3,3,0,0
2022-08-30,6,1,4,3,0,0
2022-08-31,4,0,6,3,0,0
2022-09-01,3,1,5,3,0,0
2022-09-02,5,5,5,3,0,0
2022-09-03,7,20,3,3,0,0
2022-09-04,9,21,3,3,0,0
2022-09-05,5,8,2,2,0,0
2022-09-06,10,0,5,1,0,0
2022-09-07,12,0,5,1,0,0
2022-09-08,11,0,5,1,0,0
2022-09-09,12,1,4,3,0,0
2022-09-10,18,8,2,3,0,0
2022-09-11,19,13,2,3,0,0
2022-09-12,8,7,1,3,0,0
2022-09-13,11,0,2,3,0,0
2022-09-14,11,0,4,3,0,0
2022-09-15,13,0,4,3,0,0
2022-09-16,6,3,6,3,0,0
2022-09-17,3,31,4,3,0,0
2022-09-18,6,33,5,3,0,0
2022-09-19,5,15,4,3,0,0
2022-09-20,10,2,5,4,0,0
2022-09-21,13,0,4,3,0,0
2022-09-22,10,0,4,2,0,0
2022-09-23,2,2,3,3,0,0
2022-09-24,1,25,1,3,0,0
2022-09-25,6,25,0,3,0,0
2022-09-26,0,11,1,2,0,0
2022-09-27,12,0,2,2,0,0
2022-09-28,16,0,3,2,0,0
2022-09-29,17,1,3,3,0,0
2022-09-30,11,6,2,3,0,0
2022-10-01,6,31,1,3,0,0
2022-10-02,2,33,1,2,0,0
2022-10-03,1,15,3,1,0,0
2022-10-04,7,0,5,1,0,0
2022-10-05,8,0,5,1,0,0
2022-10-06,16,0,5,2,0,0
2022-10-07,8,3,5,3,0,0
2022-10-08,1,28,3,3,0,0
2022-10-09,2,29,2,3,0,0
2022-10-10,2,11,1,3,0,0
2022-10-11,5,0,5,3,0,0
2022-10-12,8,0,5,3,0,0
2022-10-13,8,0,5,3,0,0
2022-10-14,3,3,5,3,0,0
2022-10-15,0,37,1,3,0,0
2022-10-16,1,42,1,2,0,0
2022-10-17,0,18,3,2,0,0
2022-10-18,10,2,6,2,0,0
2022-10-19,12,0,7,1,0,0
2022-10-20,13,0,7,1,0,0
2022-10-21,8,2,6,1,0,0
2022-10-22,1,22,2,1,0,0
2022-10-23,3,26,2,1,0,0
2022-10-24,1,11,1,1,0,0
2022-10-25,14,1,2,1,0,0
2022-10-26,9,0,3,2,0,0
2022-10-27,5,1,3,2,0,0
2022-10-28,4,4,8,3,0,0
2022-10-29,3,15,11,5,0,0
2022-10-30,3,23,11,5,0,0
2022-10-31,3,20,15,5,0,0
2022-11-01,2,6,16,5,0,0
2022-11-02,0,1,15,5,0,0
2022-11-03,9,0,15,5,0,0
2022-11-04,9,3,13,5,0,0
2022-11-05,4,11,8,4,0,0
2022-11-06,2,13,3,5,0,0
2022-11-07,1,4,1,4,0,0
2022-11-08,11,1,1,2,0,0
2022-11-09,13,0,1,2,0,0
2022-11-10,6,0,1,2,0,0
2022-11-11,3,14,1,1,0,0
2022-11-12,2,32,0,2,0,0
2022-11-13,2,34,0,2,0,0
2022-11-14,1,10,3,2,0,0
2022-11-15,10,0,5,2,0,0
2022-11-16,16,0,8,2,0,0
2022-11-17,17,0,8,3,0,0
2022-11-18,12,3,7,4,0,0
2022-11-19,3,18,4,4,0,0
2022-11-20,3,21,3,3,0,0
2022-11-21,0,9,5,3,0,0
2022-11-22,11,0,9,3,0,0
2022-11-23,16,0,10,3,0,0
2022-11-24,15,0,9,3,0,0
2022-11-25,6,4,9,3,0,0
2022-11-26,3,38,3,3,0,0
2022-11-27,2,39,2,3,0,0
2022-11-28,1,10,2,3,0,0
2022-11-29,6,1,4,3,0,0
2022-11-30,8,0,4,2,0,0
2022-12-01,12,0,4,3,0,0
2022-12-02,6,1,3,3,0,0
2022-12-03,3,11,1,2,0,0
2022-12-04,7,13,1,2,0,0
2022-12-05,1,8,0,2,0,0
2022-12-06,12,0,1,2,0,0
2022-12-07,12,0,1,2,0,0
2022-12-08,15,1,1,2,0,0
2022-12-09,7,3,1,2,0,0
2022-12-10,4,33,1,2,0,0
2022-12-11,4,35,1,3,0,0
2022-12-12,3,15,3,3,0,0
2022-12-13,10,0,4,3,0,0
2022-12-14,17,0,5,2,0,0
2022-12-15,13,0,5,2,0,0
2022-12-16,9,1,3,2,0,0
2022-12-17,3,21,2,2,0,0
2022-12-18,0,25,3,3,0,0
2022-12-19,0,15,2,3,0,0
2022-12-20,7,4,2,3,0,0
2022-12-21,6,0,2,5,0,0
2022-12-22,5,0,3,6,0,0
2022-12-23,1,2,7,7,0,0
2022-12-24,0,3,8,7,0,0
2022-12-25,1,5,9,6,0,0
2022-12-26,0,5,10,7,0,0
2022-12-27,3,1,12,7,0,0
2022-12-28,5,1,11,7,0,0
2022-12-29,6,0,9,6,0,0
2022-12-30,3,3,7,7,0,0
2022-12-31,0,11,8,6,0,0
2023-01-01,0,15,6,6,0,0
2023-01-02,0,6,5,6,0,0
2023-01-03,0,0,4,4,0,0
2023-01-04,2,0,5,4,0,0
2023-01-05,5,0,3,3,0,0
2023-01-06,2,3,1,3,0,0
2023-01-07,2,17,1,3,0,0
2023-01-08,6,19,1,3,0,0
2023-01-09,1,9,0,3,0,0
2023-01-10,6,1,4,2,0,0
2023-01-11,7,0,4,2,0,0
2023-01-12,9,0,4,2,0,0
2023-01-13,3,3,5,2,0,0
2023-01-14,2,27,2,2,0,0
2023-01-15,2,30,4,2,0,0
2023-01-16,3,13,7,2,0,0
2023-01-17,3,0,8,3,0,0
2023-01-18,9,0,8,3,0,0
2023-01-19,6,0,6,2,0,0
2023-01-20,6,1,5,2,0,0
2023-01-21,2,18,2,1,0,0
2023-01-22,2,21,1,1,0,0
2023-01-23,1,12,2,1,0,0
2023-01-24,14,1,5,1,0,0
2023-01-25,14,0,5,1,0,0
2023-01-26,13,0,5,1,0,0
2023-01-27,4,2,5,1,0,0
2023-01-28,2,22,1,1,0,0
2023-01-29,0,24,0,1,0,0
2023-01-30,0,10,4,1,0,0
2023-01-31,5,0,7,1,0,0
2023-02-01,7,0,8,1,0,0
2023-02-02,16,1,8,1,0,0
2023-02-03,8,3,6,1,0,0
2023-02-04,2,25,2,1,0,0
2023-02-05,2,25,1,1,0,0
2023-02-06,0,13,0,0,0,0
2023-02-07,4,1,1,0,0,0
2023-02-08,2,0,1,0,0,0
2023-02-09,3,0,1,0,0,0
2023-02-10,1,0,1,0,0,0
2023-02-11,0,16,0,0,0,0
2023-02-12,1,18,2,0,0,0
2023-02-13,2,8,4,0,0,0
2023-02-14,5,1,5,0,0,0
2023-02-15,9,0,5,0,0,0
2023-02-16,6,1,5,1,0,0
2023-02-17,5,7,5,1,0,0
2023-02-18,2,20,5,2,0,0
2023-02-19,1,24,6,2,0,0
2023-02-20,2,10,5,2,0,0
2023-02-21,5,1,7,2,0,0
2023-02-22,11,0,8,2,0,0
2023-02-23,7,1,8,2,0,0
2023-02-24,4,6,6,2,0,0
2023-02-25,1,21,5,2,0,0
2023-02-26,3,25,2,1,0,0
2023-02-27,0,13,3,0,0,0
2023-02-28,3,0,4,0,0,0
2023-03-01,8,0,4,0,0,0
2023-03-02,10,0,4,0,0,0
2023-03-03,9,2,4,0,0,0
2023-03-04,1,27,0,1,0,0
2023-03-05,4,28,1,1,0,0
2023-03-06,0,13,3,1,0,0
2023-03-07,1,1,3,1,0,0
2023-03-08,0,1,3,1,0,0
2023-03-09,2,0,4,1,0,0
2023-03-10,2,1,3,1,0,0
2023-03-11,1,9,4,1,0,0
2023-03-12,2,9,2,1,0,0
2023-03-13,0,6,1,1,0,0
2023-03-14,3,0,4,1,0,0
2023-03-15,4,0,4,1,0,0
2023-03-16,6,0,4,1,0,0
2023-03-17,7,2,4,1,0,0
2023-03-18,1,19,2,1,0,0
2023-03-19,4,20,2,1,0,0
2023-03-20,1,15,1,0,0,0
2023-03-21,5,2,3,0,0,0
2023-03-22,6,0,3,0,0,0
2023-03-23,2,1,5,0,0,0
2023-03-24,1,2,5,0,0,0
2023-03-25,0,22,2,0,0,0
2023-03-26,3,23,2,0,0,0
2023-03-27,1,9,2,0,0,0
2023-03-28,4,0,2,0,0,0
2023-03-29,4,0,2,0,0,0
2023-03-30,7,1,1,0,0,0
2023-03-31,7,6,1,0,0,0
2023-04-01,3,24,1,0,0,0
2023-04-02,1,27,2,0,0,0
2023-04-03,0,13,2,0,0,0
2023-04-04,13,1,4,0,0,0
2023-04-05,15,0,4,1,0,0
2023-04-06,9,0,4,2,0,0
2023-04-07,3,1,4,2,0,0
2023-04-08,0,22,2,2,0,0
2023-04-09,1,25,1,2,0,0
2023-04-10,0,22,1,2,0,0
2023-04-11,0,4,2,3,0,0
2023-04-12,8,0,2,3,0,0
2023-04-13,10,0,2,3,0,0
2023-04-14,9,0,1,3,0,0
2023-04-15,2,21,2,3,0,0
2023-04-16,1,24,5,2,0,0
2023-04-17,2,12,4,2,0,0
2023-04-18,9,0,5,2,0,0
2023-04-19,14,0,6,2,0,0
2023-04-20,16,0,8,2,0,0
2023-04-21,11,4,8,2,0,0
2023-04-22,4,21,8,3,0,0
2023-04-23,0,25,7,3,0,0
2023-04-24,1,10,8,2,0,0
2023-04-25,4,2,9,2,0,0
2023-04-26,7,0,11,2,0,0
2023-04-27,10,0,12,2,0,0
2023-04-28,3,1,11,2,0,0
2023-04-29,1,20,5,3,0,0
2023-04-30,2,26,4,2,0,0
2023-05-01,2,17,1,2,0,0
2023-05-02,0,3,1,2,0,0
2023-05-03,5,0,2,2,0,0
2023-05-04,7,0,3,2,0,0
2023-05-05,8,2,3,2,0,0
2023-05-06,2,16,3,2,0,0
2023-05-07,0,20,3,2,0,0
2023-05-08,0,17,3,2,0,0
2023-05-09,1,1,3,2,0,0
2023-05-10,8,0,4,2,0,0
2023-05-11,12,0,4,2,0,0
2023-05-12,9,2,5,2,0,0
2023-05-13,4,15,6,2,0,0
2023-05-14,2,17,5,2,0,0
2023-05-15,0,4,4,2,0,0
2023-05-16,7,0,5,2,0,0
2023-05-17,8,0,5,2,0,0
2023-05-18,3,6,5,2,0,0
2023-05-19,3,9,6,2,0,0
2023-05-20,5,15,6,2,0,0
2023-05-21,0,16,5,2,0,0
2023-05-22,0,2,4,1,0,0
2023-05-23,4,1,6,2,0,0
2023-05-24,13,0,6,2,0,0
2023-05-25,10,0,5,2,0,0
2023-05-26,8,2,6,2,0,0
2023-05-27,2,22,1,2,0,0
2023-05-28,2,26,1,3,0,0
2023-05-29,1,19,3,3,0,0
2023-05-30,1,6,4,3,0,0
2023-05-31,9,0,3,3,0,0
2023-06-01,10,0,3,3,0,0
2023-06-02,6,3,3,3,0,0
2023-06-03,5,21,2,3,0,0
