date,hourly rate,WE package,1 week package,1 month package,other package,2 weeks package
2022-02-08,2,0,37,8,0,0
2022-02-09,10,0,40,8,0,0
2022-02-10,10,0,52,9,0,0
2022-02-11,4,0,63,9,0,0
2022-02-12,2,9,57,11,0,0
2022-02-13,6,11,60,11,0,0
2022-02-14,2,2,68,11,0,0
2022-02-15,1,0,76,10,0,0
2022-02-16,4,0,72,9,0,0
2022-02-17,1,0,63,9,0,0
2022-02-18,4,5,57,9,0,0
2022-02-19,3,11,35,9,0,0
2022-02-20,1,12,36,9,0,0
2022-02-21,1,3,30,8,0,0
2022-02-22,4,0,38,7,0,0
2022-02-23,5,0,37,7,0,0
2022-02-24,5,0,41,7,0,0
2022-02-25,1,0,42,7,0,0
2022-02-26,1,14,35,7,0,0
2022-02-27,2,17,40,7,0,0
2022-02-28,3,7,38,7,0,0
2022-03-01,8,0,39,7,0,0
2022-03-02,10,0,40,7,0,0
2022-03-03,5,0,44,8,0,0
2022-03-04,1,3,37,8,0,0
2022-03-05,0,17,27,8,0,0
2022-03-06,2,19,28,8,0,0
2022-03-07,3,8,24,8,0,0
2022-03-08,3,0,33,9,0,0
2022-03-09,4,0,37,9,0,0
2022-03-10,7,0,41,9,0,0
2022-03-11,5,5,35,8,0,0
2022-03-12,4,27,24,9,0,0
2022-03-13,1,35,30,10,0,0
2022-03-14,2,13,33,9,0,0
2022-03-15,6,0,41,10,0,0
2022-03-16,9,0,46,10,0,0
2022-03-17,8,0,47,10,0,0
2022-03-18,5,2,53,11,0,0
2022-03-19,1,18,37,11,0,0
2022-03-20,3,25,31,11,0,0
2022-03-21,4,11,25,12,0,0
2022-03-22,5,0,32,12,0,0
2022-03-23,6,0,30,12,0,0
2022-03-24,6,0,32,12,0,0
2022-03-25,3,2,48,12,0,0
2022-03-26,7,20,44,12,0,0
2022-03-27,4,27,41,10,0,0
2022-03-28,3,13,33,11,0,0
2022-03-29,9,0,38,10,0,0
2022-03-30,10,0,39,10,0,0
2022-03-31,8,0,38,11,0,0
2022-04-01,4,1,30,10,0,0
2022-04-02,4,27,34,9,0,0
2022-04-03,3,31,31,7,0,0
2022-04-04,4,12,36,7,0,0
2022-04-05,7,0,42,7,0,0
2022-04-06,7,0,42,8,0,0
2022-04-07,4,0,44,8,0,0
2022-04-08,3,3,52,9,0,0
2022-04-09,1,16,40,10,0,0
2022-04-10,2,19,43,10,0,0
2022-04-11,6,9,43,10,0,0
2022-04-12,5,0,53,10,0,0
2022-04-13,5,0,57,11,0,0
2022-04-14,7,0,57,9,0,0
2022-04-15,4,0,64,9,0,0
2022-04-16,0,19,71,8,0,0
2022-04-17,0,29,81,9,0,0
2022-04-18,0,27,83,8,0,0
2022-04-19,0,2,78,9,0,0
2022-04-20,0,0,73,10,0,0
2022-04-21,7,0,70,10,0,0
2022-04-22,4,0,61,10,0,0
2022-04-23,4,10,50,10,0,0
2022-04-24,1,14,35,11,0,0
2022-04-25,4,7,41,10,0,0
2022-04-26,7,0,54,10,0,0
2022-04-27,4,0,58,9,0,0
2022-04-28,3,0,58,9,0,0
2022-04-29,2,6,62,9,0,0
2022-04-30,1,23,52,9,0,0
2022-05-01,2,24,47,7,0,0
2022-05-02,0,10,44,5,0,0
2022-05-03,1,0,44,5,0,0
2022-05-04,5,0,50,4,0,0
2022-05-05,7,0,50,5,0,0
2022-05-06,2,1,45,6,0,0
2022-05-07,0,21,39,6,0,0
2022-05-08,4,24,30,6,0,0
2022-05-09,1,10,32,8,0,0
2022-05-10,7,0,34,9,0,0
2022-05-11,8,0,36,8,0,0
2022-05-12,4,0,47,8,0,0
2022-05-13,3,3,57,7,0,0
2022-05-14,7,31,48,7,0,0
2022-05-15,4,35,48,9,0,0
2022-05-16,1,17,55,10,0,0
2022-05-17,1,0,52,10,0,0
2022-05-18,5,0,53,10,0,0
2022-05-19,5,0,58,9,0,0
2022-05-20,8,1,64,10,0,0
2022-05-21,7,24,50,9,0,0
2022-05-22,4,24,53,11,0,0
2022-05-23,2,6,45,10,0,0
2022-05-24,12,0,46,10,0,0
2022-05-25,2,0,54,11,0,0
2022-05-26,5,0,102,11,0,0
2022-05-27,5,4,116,10,0,0
2022-05-28,4,13,112,11,0,0
2022-05-29,1,15,104,10,0,0
2022-05-30,3,6,55,10,0,0
2022-05-31,7,0,34,11,0,0
2022-06-01,14,0,30,12,0,0
2022-06-02,11,0,39,12,0,0
2022-06-03,6,4,55,12,0,0
2022-06-04,3,26,54,12,0,0
2022-06-05,4,39,58,11,0,0
2022-06-06,5,31,57,12,0,0
2022-06-07,4,1,60,12,0,0
2022-06-08,12,0,63,13,0,0
2022-06-09,9,0,71,14,0,0
2022-06-10,10,1,68,13,0,0
2022-06-11,6,30,53,13,0,0
2022-06-12,1,35,49,14,0,0
2022-06-13,4,15,41,13,0,0
2022-06-14,8,1,55,15,0,0
2022-06-15,9,0,60,15,0,0
2022-06-16,12,0,59,12,0,0
2022-06-17,5,5,66,13,0,0
2022-06-18,4,27,44,11,0,0
2022-06-19,4,34,40,11,0,0
2022-06-20,1,15,38,10,0,0
2022-06-21,4,1,36,9,0,0
2022-06-22,10,0,29,9,0,0
2022-06-23,14,0,32,9,0,0
2022-06-24,6,2,28,9,0,0
2022-06-25,9,13,22,9,0,0
2022-06-26,3,15,15,9,0,0
2022-06-27,1,2,11,8,0,0
2022-06-28,0,0,13,8,0,0
2022-06-29,0,0,12,7,0,0
2022-06-30,0,0,11,7,0,0
2022-07-01,0,0,11,6,0,0
2022-07-02,1,5,8,6,0,0
2022-07-03,0,5,8,7,0,0
2022-07-04,0,1,7,7,0,0
2022-07-05,1,0,6,7,0,0
2022-07-06,0,0,5,7,0,0
2022-07-07,0,0,7,6,0,0
2022-07-08,0,1,7,5,0,0
2022-07-09,0,1,7,4,0,0
2022-07-10,0,1,8,5,0,0
2022-07-11,0,0,8,5,0,0
2022-07-12,0,0,8,5,0,0
2022-07-13,0,0,11,6,0,0
2022-07-14,0,0,11,6,0,0
2022-07-15,0,0,13,5,0,0
2022-07-16,0,3,6,4,0,0
2022-07-17,0,3,6,4,0,0
2022-07-18,0,0,4,3,0,0
2022-07-19,0,0,3,3,0,0
2022-07-20,1,0,5,3,0,0
2022-07-21,3,0,9,3,0,0
2022-07-22,2,0,9,3,0,0
2022-07-23,0,3,8,3,0,0
2022-07-24,0,3,8,2,0,0
2022-07-25,0,2,8,1,0,0
2022-07-26,0,0,11,1,0,0
2022-07-27,0,0,10,1,0,0
2022-07-28,0,0,10,2,0,0
2022-07-29,0,0,8,2,0,0
2022-07-30,0,0,6,1,0,0
2022-07-31,0,0,3,1,0,0
2022-08-01,0,0,2,1,0,0
2022-08-02,0,0,4,1,0,0
2022-08-03,0,0,4,1,0,0
2022-08-04,0,0,4,1,0,0
2022-08-05,0,0,6,1,0,0
2022-08-06,0,0,6,1,0,0
2022-08-07,0,0,8,1,0,0
2022-08-08,0,0,7,1,0,0
2022-08-09,0,0,5,1,0,0
2022-08-10,0,0,5,1,0,0
2022-08-11,0,0,5,1,0,0
2022-08-12,0,0,4,1,0,0
2022-08-13,0,0,3,1,0,0
2022-08-14,0,0,2,1,0,0
2022-08-15,0,0,1,1,0,0
2022-08-16,0,0,1,1,0,0
2022-08-17,0,0,4,1,0,0
2022-08-18,0,0,4,1,0,0
2022-08-19,0,0,4,0,0,0
2022-08-20,0,0,4,0,0,0
2022-08-21,0,0,4,0,0,0
2022-08-22,0,0,3,0,0,0
2022-08-23,0,0,3,0,0,0
2022-08-24,0,0,3,0,0,0
2022-08-25,0,0,2,0,0,0
2022-08-26,0,0,2,0,0,0
2022-08-27,0,0,1,0,0,0
2022-08-28,0,0,1,0,0,0
2022-08-29,0,0,1,0,0,0
2022-08-30,0,0,1,0,0,0
2022-08-31,0,0,1,0,0,0
2022-09-01,0,0,0,0,0,0
2022-09-02,0,0,0,0,0,0
2022-09-03,0,0,0,0,0,0
2022-09-04,0,0,0,0,0,0
2022-09-05,0,0,0,0,0,0
2022-09-06,0,0,0,0,0,0
2022-09-07,0,0,0,0,0,0
2022-09-08,0,0,0,0,0,0
2022-09-09,0,0,0,0,0,0
2022-09-10,0,1,0,0,0,0
2022-09-11,0,1,0,0,0,0
2022-09-12,0,0,0,0,0,0
2022-09-13,2,0,7,0,0,0
2022-09-14,6,0,14,0,0,0
2022-09-15,3,0,19,0,0,0
2022-09-16,5,2,24,0,0,0
2022-09-17,2,16,21,0,0,0
2022-09-18,4,17,18,0,0,0
2022-09-19,1,5,17,1,0,0
2022-09-20,4,0,26,1,0,0
2022-09-21,7,0,29,1,0,0
2022-09-22,4,0,39,1,0,0
2022-09-23,1,2,44,1,0,0
2022-09-24,2,24,43,1,0,0
2022-09-25,3,29,45,1,0,0
2022-09-26,2,13,41,2,0,0
2022-09-27,6,1,50,2,0,0
2022-09-28,9,0,52,3,0,0
2022-09-29,6,0,55,3,0,0
2022-09-30,3,8,61,4,0,0
2022-10-01,2,23,49,5,0,0
2022-10-02,5,26,48,6,0,0
2022-10-03,1,7,42,6,0,0
2022-10-04,5,0,49,6,0,0
2022-10-05,6,0,50,6,0,0
2022-10-06,12,0,51,7,0,0
2022-10-07,2,1,50,9,0,0
2022-10-08,3,43,41,10,0,0
2022-10-09,4,46,42,11,0,0
2022-10-10,6,20,40,12,0,0
2022-10-11,22,1,63,12,0,0
2022-10-12,19,0,74,14,0,0
2022-10-13,33,0,81,14,0,0
2022-10-14,30,4,101,13,0,0
2022-10-15,9,72,78,15,0,0
2022-10-16,7,88,73,15,0,0
2022-10-17,8,37,75,17,0,0
2022-10-18,20,0,89,22,0,0
2022-10-19,17,0,82,22,0,0
2022-10-20,28,0,72,24,0,0
2022-10-21,19,8,76,25,0,0
2022-10-22,7,67,70,26,0,0
2022-10-23,10,80,87,28,0,0
2022-10-24,7,16,105,26,0,0
2022-10-25,6,1,124,25,0,0
2022-10-26,7,0,122,24,0,0
2022-10-27,5,0,123,23,0,0
2022-10-28,3,6,120,24,0,0
2022-10-29,1,23,141,24,0,0
2022-10-30,4,32,159,20,0,0
2022-10-31,6,20,157,19,0,0
2022-11-01,5,9,153,18,0,0
2022-11-02,5,0,133,18,0,0
2022-11-03,13,0,106,20,0,0
2022-11-04,7,3,101,19,0,0
2022-11-05,5,22,77,19,0,0
2022-11-06,8,26,56,16,0,0
2022-11-07,8,8,43,13,0,0
2022-11-08,11,0,51,12,0,0
2022-11-09,14,0,54,12,0,0
2022-11-10,7,0,69,12,0,0
2022-11-11,8,27,77,11,0,0
2022-11-12,11,61,79,10,0,0
2022-11-13,6,70,70,13,0,0
2022-11-14,3,18,63,13,0,0
2022-11-15,9,0,53,14,0,0
2022-11-16,10,0,45,15,0,0
2022-11-17,17,0,51,15,0,0
2022-11-18,16,2,64,15,0,0
2022-11-19,4,31,50,15,0,0
2022-11-20,6,38,58,15,0,0
2022-11-21,3,15,43,15,0,0
2022-11-22,11,1,57,14,0,0
2022-11-23,11,0,54,14,0,0
2022-11-24,16,0,62,17,0,0
2022-11-25,11,2,64,15,0,0
2022-11-26,3,31,54,15,0,0
2022-11-27,3,35,51,15,0,0
2022-11-28,4,15,43,14,0,0
2022-11-29,7,1,48,14,0,0
2022-11-30,9,0,44,13,0,0
2022-12-01,15,0,59,11,0,0
2022-12-02,7,8,65,12,0,0
2022-12-03,0,22,52,10,0,0
2022-12-04,3,25,49,11,0,0
2022-12-05,0,11,36,10,0,0
2022-12-06,3,0,44,11,0,0
2022-12-07,1,0,54,10,0,0
2022-12-08,3,0,54,11,0,0
2022-12-09,4,9,53,11,0,0
2022-12-10,1,33,47,12,0,0
2022-12-11,4,38,43,14,0,0
2022-12-12,1,10,37,14,0,0
2022-12-13,5,0,40,14,0,0
2022-12-14,4,0,38,14,0,0
2022-12-15,9,0,36,14,0,0
2022-12-16,9,2,37,13,0,0
2022-12-17,4,17,32,14,0,0
2022-12-18,4,19,49,17,0,0
2022-12-19,8,8,49,18,0,0
2022-12-20,13,0,56,19,0,0
2022-12-21,5,0,77,22,0,0
2022-12-22,4,0,106,28,0,0
2022-12-23,3,5,172,28,0,0
2022-12-24,3,15,206,29,0,0
2022-12-25,2,16,228,29,0,0
2022-12-26,6,9,226,29,0,0
2022-12-27,6,1,224,28,0,0
2022-12-28,5,0,191,28,0,0
2022-12-29,5,0,141,27,0,0
2022-12-30,2,1,120,28,0,0
2022-12-31,1,15,88,27,0,0
2023-01-01,1,17,71,27,0,0
2023-01-02,0,8,42,26,0,0
2023-01-03,0,1,22,21,0,0
2023-01-04,3,0,13,14,0,0
2023-01-05,6,0,18,10,0,0
2023-01-06,10,2,26,10,0,0
2023-01-07,2,21,25,9,0,0
2023-01-08,1,23,24,10,0,0
2023-01-09,4,8,30,10,0,0
2023-01-10,11,1,30,10,0,0
2023-01-11,17,0,36,10,0,0
2023-01-12,12,0,44,10,0,0
2023-01-13,10,4,46,8,0,0
2023-01-14,4,19,44,10,0,0
2023-01-15,2,17,39,10,0,0
2023-01-16,3,4,34,10,0,0
2023-01-17,7,0,30,10,0,0
2023-01-18,14,0,25,11,0,0
2023-01-19,8,0,40,12,0,0
2023-01-20,6,0,43,11,0,0
2023-01-21,5,16,43,9,0,0
2023-01-22,4,20,39,10,0,0
2023-01-23,5,7,35,10,0,0
2023-01-24,9,0,45,9,0,0
2023-01-25,13,0,48,10,0,0
2023-01-26,13,0,56,11,0,0
2023-01-27,12,3,49,11,0,0
2023-01-28,4,42,41,10,0,0
2023-01-29,1,45,37,11,0,0
2023-01-30,4,18,31,10,0,0
2023-01-31,6,0,34,12,0,0
2023-02-01,3,0,29,12,0,0
2023-02-02,11,0,33,13,0,0
2023-02-03,9,5,35,13,0,0
2023-02-04,6,26,32,12,0,0
2023-02-05,3,25,30,11,0,0
2023-02-06,4,10,25,11,0,0
2023-02-07,4,0,24,11,0,0
2023-02-08,3,0,27,11,0,0
2023-02-09,6,0,30,11,0,0
2023-02-10,5,2,32,12,0,0
2023-02-11,2,13,43,15,0,0
2023-02-12,1,16,47,16,0,0
2023-02-13,4,8,57,16,0,0
2023-02-14,20,0,65,15,0,0
2023-02-15,10,0,64,14,0,0
2023-02-16,8,0,55,13,0,0
2023-02-17,8,3,52,14,0,0
2023-02-18,2,23,45,14,0,0
2023-02-19,5,25,58,13,0,0
2023-02-20,3,11,63,14,0,0
2023-02-21,11,0,77,14,0,0
2023-02-22,9,0,70,15,0,0
2023-02-23,8,0,68,15,0,0
2023-02-24,7,5,62,12,0,0
2023-02-25,7,23,54,12,0,0
2023-02-26,1,26,51,10,0,0
2023-02-27,4,15,49,10,0,0
2023-02-28,10,0,52,11,0,0
2023-03-01,22,0,48,11,0,0
2023-03-02,28,0,49,11,0,0
2023-03-03,17,6,44,12,0,0
2023-03-04,6,30,34,13,0,0
2023-03-05,3,31,32,15,0,0
2023-03-06,4,14,26,15,0,0
2023-03-07,4,0,35,16,0,0
2023-03-08,3,0,33,15,0,0
2023-03-09,5,0,30,15,0,0
2023-03-10,4,0,29,15,0,0
2023-03-11,1,9,22,14,0,0
2023-03-12,3,10,22,14,0,0
2023-03-13,2,3,23,13,0,0
2023-03-14,3,1,37,11,0,0
2023-03-15,11,0,43,12,0,0
2023-03-16,12,0,50,12,0,0
2023-03-17,5,3,52,12,0,0
2023-03-18,3,22,38,11,0,0
2023-03-19,2,25,34,11,0,0
2023-03-20,6,9,35,12,0,0
2023-03-21,17,1,34,11,0,0
2023-03-22,15,0,42,11,0,0
2023-03-23,11,0,40,11,0,0
2023-03-24,3,6,40,11,0,0
2023-03-25,0,24,35,11,0,0
2023-03-26,3,28,34,10,0,0
2023-03-27,3,13,33,9,0,0
2023-03-28,10,0,40,9,0,0
2023-03-29,12,0,38,8,0,0
2023-03-30,18,0,40,9,0,0
2023-03-31,20,6,43,10,0,0
2023-04-01,9,25,41,10,0,0
2023-04-02,4,34,39,11,0,0
2023-04-03,5,16,38,10,0,0
2023-04-04,6,1,45,10,0,0
2023-04-05,9,0,43,11,0,0
2023-04-06,2,0,41,11,0,0
2023-04-07,1,1,44,11,0,0
2023-04-08,1,36,50,11,0,0
2023-04-09,2,45,51,10,0,0
2023-04-10,3,35,48,10,0,0
2023-04-11,3,3,44,12,0,0
2023-04-12,8,0,29,16,0,0
2023-04-13,13,0,29,15,0,0
2023-04-14,8,5,31,14,0,0
2023-04-15,3,12,35,15,0,0
2023-04-16,6,14,50,15,0,0
2023-04-17,8,3,60,17,0,0
2023-04-18,13,0,79,17,0,0
2023-04-19,19,0,77,20,0,0
2023-04-20,16,0,79,20,0,0
2023-04-21,7,1,78,20,0,0
2023-04-22,3,14,68,19,0,0
2023-04-23,3,15,75,20,0,0
2023-04-24,9,7,78,19,0,0
2023-04-25,12,0,98,16,0,0
2023-04-26,15,0,77,16,0,0
2023-04-27,17,0,79,15,0,0
2023-04-28,12,1,79,15,0,0
2023-04-29,2,23,76,13,0,0
2023-04-30,2,33,74,12,0,0
2023-05-01,2,28,64,13,0,0
2023-05-02,2,2,51,13,0,0
2023-05-03,9,0,37,10,0,0
2023-05-04,10,0,37,8,0,0
2023-05-05,7,5,52,8,0,0
2023-05-06,4,33,54,10,0,0
2023-05-07,3,47,59,10,0,0
2023-05-08,2,40,54,9,0,0
2023-05-09,2,3,46,10,0,0
2023-05-10,14,0,41,10,0,0
2023-05-11,29,0,41,9,0,0
2023-05-12,19,7,53,8,0,0
2023-05-13,9,34,51,9,0,0
2023-05-14,5,36,53,9,0,0
2023-05-15,3,14,48,8,0,0
2023-05-16,11,1,39,8,0,0
2023-05-17,8,0,43,9,0,0
2023-05-18,7,0,102,5,0,0
2023-05-19,13,6,144,6,0,0
2023-05-20,11,16,139,6,0,0
2023-05-21,5,20,121,6,0,0
2023-05-22,3,13,60,10,0,0
2023-05-23,11,1,42,10,0,0
2023-05-24,29,0,40,11,0,0
2023-05-25,24,0,44,14,0,0
2023-05-26,2,4,46,14,0,0
2023-05-27,4,30,46,13,0,0
2023-05-28,9,41,52,13,0,0
2023-05-29,5,33,53,15,0,0
2023-05-30,3,2,50,16,0,0
2023-05-31,12,0,38,18,0,0
2023-06-01,17,0,37,18,0,0
2023-06-02,15,7,42,18,0,0
2023-06-03,7,28,42,20,0,0
